randomisationGroup,pool,groupTotalMessages,groupMicroDialogs,poolVariants,microDialog,folderPath,order,nodeUid,type,comment,resultVariable,answerType,channel,containsRules,isCommand,triggerExprs,en-GB,ro-RO
r_IntroductionOfWeeklyIncentive_Stage12,r_IntroductionOfWeeklyIncentive_Stage12 @ Introduction of weekly incentive,1,1,1,Introduction of weekly incentive,,19,md-030#019,message,To be shown on Mondays and only if $interestInParticipatingInCurrentLotteryDrawing=1 or $interestInParticipatingInCurrentLotteryDrawing=2,,expects NO answer,👤 App/partner message to participant,3,no,$systemDayInWeek calculated value equals 1 ; $interestInParticipatingInCurrentLotteryDrawing calculated value is bigger than 0 ; $interestInParticipatingInCurrentLotteryDrawing calculated value not equals 99,I know you can do it! 💪,Știu că poți reuși! 💪
r_FeedbackOnGoodOverallCompliance_Stage1,r_FeedbackOnGoodOverallCompliance_Stage1 @ EarlyPhase,1,1,1,EarlyPhase,Introduction of weekly incentive / Status of weekly incentive,2,md-032#002,message,---,,expects NO answer,👤 App/partner message to participant,0,no,,I would like to give you an update based on your recent levels of engagement.,Vreau să-ți dau o actualizare în funcție de cât de implicat/ă ai fost recent.
r_FeedbackOnGoodOverallCompliance_Stage2,r_FeedbackOnGoodOverallCompliance_Stage2 @ EarlyPhase,1,1,1,EarlyPhase,Introduction of weekly incentive / Status of weekly incentive,3,md-032#003,message,---,,expects NO answer,👤 App/partner message to participant,0,no,,The probability of you winning $nameOfWeek1Incentive is now $probabilityOfWinningCurrentLottery %. 🤓,Șansele tale să câștigi $nameOfWeek1Incentive sunt acum $probabilityOfinningCurrentLottery%. 🤓
r_FeedbackOnGoodOverallCompliance_Stage3,r_FeedbackOnGoodOverallCompliance_Stage3 @ EarlyPhase,1,1,1,EarlyPhase,Introduction of weekly incentive / Status of weekly incentive,4,md-032#004,message,---,,expects NO answer,👤 App/partner message to participant,0,no,,I would say you've got a super duper high shot at taking home the win! 🔥,Aș spune că ai șanse mari să câștigi! 🔥
r_FeedbackOnGoodOverallCompliance_Stage4,r_FeedbackOnGoodOverallCompliance_Stage4 @ EarlyPhase,1,1,1,EarlyPhase,Introduction of weekly incentive / Status of weekly incentive,5,md-032#005,message,---,,expects NO answer,👤 App/partner message to participant,0,no,,Keep up the great work! 💪,Continuă să faci o treabă bună! 💪
r_FeedbackOnPoorOverallCompliance_Stage1,r_FeedbackOnPoorOverallCompliance_Stage1 @ FinalPhase,1,1,1,FinalPhase,Introduction of weekly incentive / Status of weekly incentive,2,md-034#002,message,To be shown only if $probabilityOfWinningCurrentLottery<20%,,expects NO answer,👤 App/partner message to participant,1,no,$probabilityOfWinningCurrentLottery calculated value is smaller than 0.2,It looks like this week you had major difficulties keeping up with your asthma management routine.,Se pare că săptămâna aceasta ai avut mari dificultăți în a-ți menține rutina de gestionare a tratamentului pentru astm.
r_FeedbackOnPoorOverallCompliance_Stage2,r_FeedbackOnPoorOverallCompliance_Stage2 @ FinalPhase,1,1,1,FinalPhase,Introduction of weekly incentive / Status of weekly incentive,3,md-034#003,message,To be shown only if $probabilityOfWinningCurrentLottery<20%,,expects NO answer,👤 App/partner message to participant,1,no,$probabilityOfWinningCurrentLottery calculated value is smaller than 0.2,"Therefore, your odds of winning $nameOfWeek1Incentive are, at $probabilityOfWinningCurrentLottery %, a bit low at this point.","Din cauza asta, șansele tale de câștig pentru $nameOfWeek1Incentive sunt puțin mai mici – $probabilityOfWinningCurrentLottery %."
r_FeedbackOnPoorOverallCompliance_Stage3,r_FeedbackOnPoorOverallCompliance_Stage3 @ FinalPhase,1,1,1,FinalPhase,Introduction of weekly incentive / Status of weekly incentive,4,md-034#004,message,To be shown only if $probabilityOfWinningCurrentLottery<20%,,expects NO answer,👤 App/partner message to participant,1,no,$probabilityOfWinningCurrentLottery calculated value is smaller than 0.2,"However, I am confident next week you can do a lot better! 🌞",Dar sunt sigur că săptămâna viitoare o să-ți iasă mult mai bine! 🌞
r_PromptForNighttimeMonitoring_Stage1_Push,r_PromptForNighttimeMonitoring_Stage1_Push @ Prompt patient to prepare for nighttime monitoring,2,1,2,Prompt patient to prepare for nighttime monitoring,,4,md-035#004,message,Sent as push notification,,expects NO answer,👤 App/partner message to participant,0,no,,"Good evening! 🌙
Quick reminder to set up your devices for nighttime asthma monitoring! 😴📲",Bună seara! 🌙 O scurtă reamintire  ca să-ți pregătești dispozitivele pentru monitorizarea astmului pe timpul nopții! 😴📲
r_PromptForNighttimeMonitoring_Stage1_Push,r_PromptForNighttimeMonitoring_Stage1_Push @ Prompt patient to prepare for nighttime monitoring,2,1,2,Prompt patient to prepare for nighttime monitoring,,5,md-035#005,message,Sent as push notification,,expects NO answer,👤 App/partner message to participant,0,no,,"As your bedtime approaches, this is a friendly reminder to put on your smartwatch, connect the phone to its charger and place it close to your bed. 😴","Pe măsură ce se apropie ora de culcare, iată o scurtă reamintire prietenoasă: pune-ți ceasul inteligent, conectează telefonul la încărcător și lasă-l lângă pat. 😴"
r_PromptForNighttimeMonitoring_Stage2,r_PromptForNighttimeMonitoring_Stage2 @ Prompt patient to prepare for nighttime monitoring,1,1,1,Prompt patient to prepare for nighttime monitoring,,8,md-035#008,message,Checklist in preparation for night time monitoring,$readinessForNighttimeAsthmaMonitoring,select many,👤 App/partner message to participant,0,no,,Here is your checklist before you doze off:,Iată lista ta de verificare înainte să adormi:
r_PromptForNighttimeMonitoring_Stage3_Push,r_PromptForNighttimeMonitoring_Stage3_Push @ Prompt patient to prepare for nighttime monitoring,1,1,1,Prompt patient to prepare for nighttime monitoring,,9,md-035#009,message,"Sent as push notification. To be shown only if $readinessForNighttimeAsthmaMonitoring=(1,2,3)",,expects NO answer,👤 App/partner message to participant,1,no,"$readinessForNighttimeAsthmaMonitoring text value equals 1,2,3",Please remember to activate the Alex app 📲. Good night! 🌙😴,Te rog nu uita să activezi aplicația Alex 📲. Noapte bună! 🌙😴
r_FeedbackOnGoodCompliance,r_FeedbackOnGoodCompliance @ Good Compliance,20,1,10,Good Compliance,Prompt patient to prepare for nighttime monitoring / Feedback on compliance regarding nighttime monitoring,1,md-037#001,message,+,,expects NO answer,👤 App/partner message to participant,0,no,,Great job staying consistent with your spirometry! 🌬️💗 Your dedication is impressive!,Bravo pentru consecvența ta cu spirometria! 🌬️💗 Dedicația ta e impresionantă!
r_FeedbackOnGoodCompliance,r_FeedbackOnGoodCompliance @ Good Compliance,20,1,10,Good Compliance,Prompt patient to prepare for nighttime monitoring / Feedback on compliance regarding nighttime monitoring,2,md-037#002,message,+,,expects NO answer,👤 App/partner message to participant,0,no,,Awesome work keeping up with your spirometry routine! It's really paying off! 💪,Felicitări pentru rutina cu care faci testele tale de spirometrie! Se merită! 💪
r_FeedbackOnGoodCompliance,r_FeedbackOnGoodCompliance @ Good Compliance,20,1,10,Good Compliance,Prompt patient to prepare for nighttime monitoring / Feedback on compliance regarding nighttime monitoring,3,md-037#003,message,+,,expects NO answer,👤 App/partner message to participant,0,no,,You're doing fantastic with your spirometry schedule! Keep up the great work! 💪,Te descurci excelent cu rutina de spirometrie! Ține-o tot așa! 💪
r_FeedbackOnGoodCompliance,r_FeedbackOnGoodCompliance @ Good Compliance,20,1,10,Good Compliance,Prompt patient to prepare for nighttime monitoring / Feedback on compliance regarding nighttime monitoring,4,md-037#004,message,+,,expects NO answer,👤 App/partner message to participant,0,no,,Your commitment to daily spirometry is amazing! You're taking great care of yourself! 👍,Felicitări! Se vede că ai grijă de sănătatea ta! 👍
r_FeedbackOnGoodCompliance,r_FeedbackOnGoodCompliance @ Good Compliance,20,1,10,Good Compliance,Prompt patient to prepare for nighttime monitoring / Feedback on compliance regarding nighttime monitoring,5,md-037#005,message,+,,expects NO answer,👤 App/partner message to participant,0,no,,Well done sticking to your spirometry schedule! You're making a big difference for your health! 🌬️💗,Bravo că urmezi programul de spirometrie! Asta contează mult pentru sănătatea ta! 🌬️💗
r_FeedbackOnGoodCompliance,r_FeedbackOnGoodCompliance @ Good Compliance,20,1,10,Good Compliance,Prompt patient to prepare for nighttime monitoring / Feedback on compliance regarding nighttime monitoring,6,md-037#006,message,+,,expects NO answer,👤 App/partner message to participant,0,no,,You're crushing it with your spirometry routine! 👊 Keep it going!,Ești tare cu testele de spirometrie! 👊 Ține-o tot așa!
r_FeedbackOnGoodCompliance,r_FeedbackOnGoodCompliance @ Good Compliance,20,1,10,Good Compliance,Prompt patient to prepare for nighttime monitoring / Feedback on compliance regarding nighttime monitoring,7,md-037#007,message,+,,expects NO answer,👤 App/partner message to participant,0,no,,Excellent job staying on track with your spirometry! Your hard work shows! 👊,Super că reușești să rămâi pe drumul cel bun! Se vede munca ta! 👊
r_FeedbackOnGoodCompliance,r_FeedbackOnGoodCompliance @ Good Compliance,20,1,10,Good Compliance,Prompt patient to prepare for nighttime monitoring / Feedback on compliance regarding nighttime monitoring,8,md-037#008,message,+,,expects NO answer,👤 App/partner message to participant,0,no,,Your consistency with spirometry is really admirable! Keep up the awesome effort! 💪,Felul în care faci spirometria constant e admirabil! Continuă așa! 💪
r_FeedbackOnGoodCompliance,r_FeedbackOnGoodCompliance @ Good Compliance,20,1,10,Good Compliance,Prompt patient to prepare for nighttime monitoring / Feedback on compliance regarding nighttime monitoring,9,md-037#009,message,+,,expects NO answer,👤 App/partner message to participant,0,no,,Fantastic work keeping up with your spirometry! You're doing everything right! 🌬️💗,Ai făcut o treabă fantastică cu spirometria ta! Faci totul  bine! 🌬️💗
r_FeedbackOnGoodCompliance,r_FeedbackOnGoodCompliance @ Good Compliance,20,1,10,Good Compliance,Prompt patient to prepare for nighttime monitoring / Feedback on compliance regarding nighttime monitoring,10,md-037#010,message,+,,expects NO answer,👤 App/partner message to participant,0,no,,You're doing a great job with your spirometry schedule! 👍 Keep up the excellent progress!,Faci o treabă grozavă cu programul de spirometrie! 👍 Ești pe drumul cel bun!
r_FeedbackOnPoorCompliance,r_FeedbackOnPoorCompliance @ Poor Compliance,31,3,13,Poor Compliance,Prompt patient to prepare for nighttime monitoring / Feedback on compliance regarding nighttime monitoring,1,md-038#001,message,-,$needSupportMaterialOnCompliance,select one,👤 App/partner message to participant,0,no,,I noticed you missed a night of asthma monitoring. It's okay—let's work together to get back on track!,"Hei, am văzut că ai sărit o noapte de monitorizare. Nu-i nimic! Hai să ne organizăm împreună ca să revenim pe drumul cel bun! 💪"
r_FeedbackOnPoorCompliance,r_FeedbackOnPoorCompliance @ Poor Compliance,31,3,13,Poor Compliance,Prompt patient to prepare for nighttime monitoring / Feedback on compliance regarding nighttime monitoring,2,md-038#002,message,-,$needSupportMaterialOnCompliance,select one,👤 App/partner message to participant,0,no,,I noticed you missed a few nights of nighttime asthma monitoring. It's okay—let's work together to get back on track!,Se pare că ai ratat câteva nopți de monitorizare. E ok – putem lucra împreună ca să te întorci la rutina ta!
r_FeedbackOnPoorCompliance,r_FeedbackOnPoorCompliance @ Poor Compliance,31,3,13,Poor Compliance,Prompt patient to prepare for nighttime monitoring / Feedback on compliance regarding nighttime monitoring,3,md-038#003,message,-,$needSupportMaterialOnCompliance,select one,👤 App/partner message to participant,0,no,,It seems like you’ve had a hard time sticking to your nighttime asthma monitoring routine. How can I help make it easier for you?,Am văzut că ți-a fost greu să-ți ții rutina de seară. Cu ce pot să te ajut ca să-ți fie mai ușor?
